coursePrefix,courseNum,fee,section,credits,days,times,building,room,title,prof,days2,times2,building2,room2
AOM,5334C,$30.00,4940,3,M,7-9,ROG,0129,AG CHEM APPLIC TECH,"Lee,Won Suk;",W,7,ROG,0129
AOM,5435,$30.00,1696,3,M W,3-4,ROG,0211,ADVANCED PRECISION AG,"Lee,Won Suk;",,,,
AOM,6905,,DEPT,VAR,TBA,,,,INDIVIDUAL WORK,"Bucklin,Ray A;",,,,
AOM,6932,,DEPT,3,,,WEB,,GRAD ENVIRN HYDROLOGY,"Kiker,Gregory A;",,,,
AOM,6932,,DEPT,3,,,WEB,,GRAD ENVIRN HYDROLOGY,"Kiker,Gregory A;",,,,
AOM,6932,,DEPT,3,,,WEB,,GRAD ENVIRN HYDROLOGY,"Kiker,Gregory A;",,,,
ALS,3153,,3230,3,M W F,3,EYN,1031,AGRICULTURAL ECOLOGY,"Mcsorley,Robert T;",,,,
ALS,3203,,3363,3,,,WEB,,PC USE IN AGRICULTURE,"Choate,Paul M;",,,,
ALS,3203,,DEPT,3,,,WEB,,PC USE IN AGRICULTURE,"Choate,Paul M;",,,,
ALS,3203,,DEPT,3,,,WEB,,PC USE IN AGRICULTURE,"Choate,Paul M;",,,,
ALS,3923,,DEPT,1,T,10,MCCB,G108,HONORS ORIENTATION,"Baker,Lauri May;Rieger,Mark W;",,,,
ALS,4905,,DEPT,VAR,TBA,,,,PROBLEMS IN AGRICUL,"Turner,R Elaine;",,,,
ALS,4905,,DEPT,3,TBA,,,,GLOBAL READY LEAD ALS,"Emerson,Helen Charlotte;",,,,
ALS,4909,,DEPT,VAR,TBA,,,,HONORS PROJECT,"Turner,R Elaine;",,,,
ALS,4921,,DEPT,3,M,9,EYN,1031,HONORS COLLOQUIUM,"Barfield,Carl S;",W,9-10,EYN,1031
ALS,4932,,DEPT,2,TBA,,,,MENTOR SCIENTIF PROC,"Henken,Robin J;",,,,
ALS,5932,,2781,3,T,3,MCCB,2108,ETHNOECOLOGY,"Popenoe,Hugh L;",R,3-4,MCCB,2108
ALS,6925,,DEPT,4,F,7-9,FIF,2318,INTEGRATED PLANT MED,"Mcgovern,Robert James;",,,,
ALS,6931,,DEPT,1,R,6,FIF,2318,PLANT MED PRGM SEM,"Mcgovern,Robert James;",,,,
ALS,6943,,DEPT,VAR,TBA,,,,INTER PLANT PEST RISK,"Mcgovern,Robert James;",,,,
BCH,5045,$5.00,3571,4,MTWR,2,MCCD,G001,GRAD SURVEY BIOCHEM,"Guy,Charles L;",,,,
BCH,5045,$5.00,DEPT,4,,,WEB,,GRAD SURVEY BIOCHEM,"Guy,Charles L;",,,,
BCH,5045,$5.00,DEPT,4,,,WEB,,GRAD SURVEY BIOCHEM,"Guy,Charles L;",,,,
AGR,2332,,4336,3,M W F,4,MCCA,1142,SEEDS OF CHANGE,"Gettys,Lyn A;",,,,
AGR,3005,$19.94,0158,3,T,4,MCCA,2196,PRIN OF CROP SCIENCE,"Koenig,Rosalie L;",R,4-5,MCCA,2196
AGR,3005L,$40.00,5927,1,T,6-7,CSFL,0002,CROP SCIENCE LAB,"Koenig,Rosalie L;",,,,
AGR,3303,,0214,3,M W F,2,NPB,1001,GENETICS,"Kenworthy,Kevin E;",,,,
AGR,4321,,0395,3,T R,3,MCCA,3191,PLANT BREEDING,"Quesenberry,Kenneth H;",R,6-7,MCCA,3191
AGR,4905,,DEPT,VAR,TBA,,,,AGRONOMY INTERNSHIP,"Koenig,Rosalie L;",,,,
AGR,4905,,DEPT,VAR,TBA,,,,INDIVIDUAL STUDY,"Koenig,Rosalie L;",,,,
AGR,4932,,0070,1,R,10E1,NPB,1001,SUSTAINABLE FOOD SYS,"Koenig,Rosalie L;Sanford,Ann Whitney;",,,,
AGR,4932,,DEPT,2,W,8-9,HPNP,1404,INTRO GENET.& GENOM.,"Gallo,Maria;Gettys,Lyn A;",,,,
AGR,4932,,DEPT,VAR,TBA,,,,AGRONOMY TOPICS,"Koenig,Rosalie L;",,,,
AGR,5321C,,0396,3,T R,3,MCCA,3191,GENETIC IMPROV PLANTS,"Quesenberry,Kenneth H;",R,6-7,MCCA,3191
AGR,5511,,2995,3,M W F,4,MCCB,3124,CROP ECOLOGY,"Erickson,John E;",,,,
AGR,5511,,DEPT,3,,,WEB,,CROP ECOLOGY,"Erickson,John E;",,,,
AGR,6422C,$35.00,4651,3,M W F,5,MCCB,3124,ENVIRON CROP NUTRI,"Erickson,John E;",,,,
AGR,6905,,DEPT,VAR,TBA,,,,AGRONOMIC PROBLEMS,"Gallo,Maria;",,,,
AGR,6910,,DEPT,VAR,TBA,,,,SUPERVISED RESEARCH,"Gallo,Maria;",,,,
AGR,6932,,DEPT,VAR,TBA,,,,TOPICS IN AGRONOMY,"Gallo,Maria;",,,,
AGR,6932,,9798,3,T,7,FAC,0120,BIOENERGY CROPS,"Vermerris,Willem;",R,3-4,WEIM,1084
AGR,6933,,0222,1,R,9-10,MCCA,G186,GRAD AGRON SEMINAR,"Bennett,Jerry M;",,,,
AGR,6940,,DEPT,VAR,TBA,,,,SUPERVISED TEACHING,"Macdonald,Gregory E;",,,,
AGR,6971,,DEPT,VAR,TBA,,,,MASTERS RESEARCH,"Altpeter,Fredy;Macdonald,Gregory E;Sollenberger,Lynn E;",,,,
AGR,6971,,DEPT,VAR,TBA,,,,MASTERS RESEARCH,"Gilbert,Robert A;",,,,
AGR,7979,,DEPT,VAR,TBA,,,,ADVANCED RESEARCH,"Altpeter,Fredy;Boote,Kenneth J;Newman,Yoana Cecilia;Sellers,Brent Alan;Sollenberger,Lynn E;Vendramini,Joao Mauricio Bueno;Wright,David L;",,,,
AGR,7979,,DEPT,VAR,TBA,,,,ADVANCED RESEARCH,"Vendramini,Joao Mauricio Bueno;",,,,
AGR,7979,,DEPT,1,TBA,,,,ADVANCED RESEARCH,"Vermerris,Willem;",,,,
AGR,7980,,DEPT,VAR,TBA,,,,DOCTORAL RESEARCH,"Boote,Kenneth J;Ferrell,Jason Arden;Quesenberry,Kenneth H;",,,,
PCB,2441,,8385,3,M W F,3,MCCB,G086,BIOLOGICAL INVADERS,"Jacono,Colette Clare;",,,,
PLS,4601C,$15.00,6414,3,T R,2,MCCB,G086,PRIN OF WEED SCIENCE,"Macdonald,Gregory E;",T,8-9,WSFL,0001
PLS,4601C,$15.00,DEPT,3,T,8-9,WSFL,0001,PRIN OF WEED SCIENCE,"Macdonald,Gregory E;",,,WEB,
PLS,4601C,$15.00,DEPT,3,TBA,,,,PRIN OF WEED SCIENCE,"Brecke,Barry J;",,,,
PLS,5632C,$15.00,6425,3,T R,2,MCCB,G086,INTEGRA WEED MANAGEMT,"Macdonald,Gregory E;",T,8-9,WSFL,0001
ANS,2002,$41.36,2721,3,T R,2,MAT,0018,THE MEAT WE EAT,"Carr,Charles C;",,,,
ANS,3006C,$79.44,0258,4,M W F,1,NEB,0100,INTRO ANIMAL SCIENCE,"Brendemuhl,Joel H;",T,6-7,ANS,0102
ANS,3006C,$79.44,7012,4,M W F,1,NEB,0100,INTRO ANIMAL SCIENCE,"Brendemuhl,Joel H;",T,8-9,ANS,0102
ANS,3006C,$79.44,7016,4,M W F,1,NEB,0100,INTRO ANIMAL SCIENCE,"Brendemuhl,Joel H;",W,6-7,ANS,0102
ANS,3006C,$79.44,7017,4,M W F,1,NEB,0100,INTRO ANIMAL SCIENCE,"Brendemuhl,Joel H;",W,8-9,ANS,0102
ANS,3006C,$79.44,DEPT,4,TBA,,,,INTRO ANIMAL SCIENCE,STAFF;,,,,
ANS,3043,,4497,3,M W F,1,MCCA,G186,GROWTH DEV FARM ANIM,"Johnson,Sally E;",,,,
ANS,3216,,2966,3,M W F,5,ANS,0156,INTRO EQUINE SCIENCE,"Mortensen,Christopher J;",,,,
ANS,3217C,,DEPT,2,R,3,ANS,0156,EQUINE HEALTH MANAGE,"Tenbroeck,Saundra Hodge;",R,6-7,HTUS,0007
ANS,3217C,,DEPT,2,R,3,ANS,0156,EQUINE HEALTH MANAGE,"Tenbroeck,Saundra Hodge;",R,8-9,HTUS,0007
ANS,3246,,DEPT,1,M,7-9,ANS,0151,BEEF PRODUCTION PRACT,"Thrift,Todd A;",,,,
ANS,3319C,$75.03,7020,4,M W F,4,ANS,0156,REPROD PHYS/ENDOCRIN,"Yelich,Joel V;",M,6-7,ANS,0155
ANS,3319C,$75.03,9347,4,M W F,4,ANS,0156,REPROD PHYS/ENDOCRIN,"Yelich,Joel V;",M,8-9,ANS,0155
ANS,3319C,$75.03,9350,4,M W F,4,ANS,0156,REPROD PHYS/ENDOCRIN,"Yelich,Joel V;",T,6-7,ANS,0155
ANS,3319C,$75.03,9358,4,M W F,4,ANS,0156,REPROD PHYS/ENDOCRIN,"Yelich,Joel V;",T,8-9,ANS,0155
ANS,3405,,0236,2,T R,4,ANS,0156,EQUINE NUTRI/FEED,"Warren,Lori Kay;",,,,
ANS,3440,,0259,4,MTWR,10,ANS,0156,PRIN ANIMAL NUTRITION,"Miles,Richard D,JR;",,,,
ANS,3634C,$70.00,0237,3,T R,1,ANS,0151,MEATS,"Johnson,Dwain;",R,6-7,ANS,0156
ANS,3934,,0238,2,T R,5,ANS,0156,CAREERS IN LIVESTOCK,"Hembry,Foster Glen;Mcquagge,Joel A;",,,,
ANS,4218L,$261.11,DEPT,3,M,7,HTUS,0007,HORSE PSYCHOL & TRAIN,"Mcquagge,Joel A;",MT RF,8,HTUS,0007
ANS,4231,$70.00,DEPT,1,TBA,,,,PRACTICUM HORSE MANAG,"Callaham,Justin W;Mcquagge,Joel A;Tenbroeck,Saundra Hodge;",,,,
ANS,4243C,,0240,3,T R,3,ANS,0155,BEEF COW-CALF MANAGE,"Thrift,Todd A;",R,8-10,ANS,0155
ANS,4604C,,8583,2,W F,6-7,ANS,0156,LIVE ANIMAL EVAL,"Carr,Charles C;",,,,
ANS,4615,$50.00,DEPT,2,T R,8-9,ANS,0156,MEAT ANIMAL EVAL/SELE,"Eubanks,Larry E;",,,,
ANS,4905,,5747,3,M W F,3,ANS,0156,COMP ANIMAL BIOL/MGMT,"Olson,Timothy A;",,,,
ANS,4905,,DEPT,1,TBA,,,,AI PRACTICUM,"Yelich,Joel V;",,,,
ANS,4905,,DEPT,1,TBA,,,,BEEF CATTLE PRACTICUM,"Thrift,Todd A;",,,,
ANS,4905,,DEPT,VAR,TBA,,,,PROBS IN ANIMAL SCI,"Beauchamp,Sylvia King;",,,,
ANS,4909,,DEPT,VAR,TBA,,,,HONORS PROJECT,"Beauchamp,Sylvia King;",,,,
ANS,4941,,DEPT,VAR,TBA,,,,FULL-TIME PRAC WORK,"Beauchamp,Sylvia King;",,,,
ANS,4992,,DEPT,1,TBA,,,,ANIMAL EVAL - HORSE,"Tenbroeck,Saundra Hodge;",,,,
ANS,4992,,DEPT,1,TBA,,,,ANIMAL EVAL - MEATS,"Carr,Charles C;",,,,
ANS,4992,,DEPT,1,TBA,,,,ANIMAL EVAL-LIVESTOCK,"Arp,Travis S;",,,,
ANS,5312C,$225.00,DEPT,3,T R,4,ANS,0151,APP RUMI REPROD MANAG,"Yelich,Joel V;",T,7-9,ANSC,0201
ANS,5446,,0242,3,M W F,4,ANS,0155,ANIMAL NUTRITION,"Brendemuhl,Joel H;",,,,
ANS,5935,,7011,1,TBA,,,,REPROD BIOL SEM & RES,"Fields,Michael J;",,,,
ANS,6458,,0175,3,T,7-9,ANS,0151,ADV METH NUTR TECH,"Adesogan,Adegbola Tolulope;",R,6-8,ANS,0151
ANS,6751,,0187,3,T,3-4,ANSC,0201,PHYSIOL OF REPRODUCT,"Ealy,Alan D;Hansen,Peter J;",R,3,ANSC,0201
ANS,6905,,DEPT,VAR,TBA,,,,PROB IN ANIMAL SCI,"Brendemuhl,Joel H;",,,,
ANS,6910,,DEPT,VAR,TBA,,,,SUPERVISED RESEARCH,"Brendemuhl,Joel H;",,,,
ANS,6932,,DEPT,VAR,TBA,,,,TOPICS IN ANIMAL SCI,"Brendemuhl,Joel H;",,,,
ANS,6932,,8214,2,M W,8-9,ANSC,0201,MAMMALIAN PHYSIO/ENDO,"Ealy,Alan D;",F,8,ANSC,0201
ANS,6932,,8215,1,TBA,,,,GASTROINTESTINAL PHY,"Badinga,Lokenga;",,,,
ANS,6932,,8216,1,TBA,,,,REPRODUC PHYSIOLOGY,"Mortensen,Christopher J;",,,,
ANS,6932,,8217,1,TBA,,,,LACTATIOIN PHYSIOLOGY,"Dahl,Geoffrey E;",,,,
ANS,6933,,0249,1,R,9,ANS,0151,GRAD SEM IN ANIMAL SC,"Miles,Richard D,JR;",,,,
ANS,6936,,0114,VAR,TBA,,,,GRAD SEM ANIM MOLEC,"Ealy,Alan D;",,,,
ANS,6940,,DEPT,VAR,TBA,,,,SUPERVISED TEACHING,"Brendemuhl,Joel H;",,,,
ANS,6971,,0251,VAR,TBA,,,,MASTERS RESEARCH,"Brendemuhl,Joel H;",,,,
ANS,7979,,0252,VAR,TBA,,,,ADVANCED RESEARCH,"Brendemuhl,Joel H;",,,,
ANS,7980,,0253,VAR,TBA,,,,DOCTORAL RESEARCH,"Brendemuhl,Joel H;",,,,
ANG,5266,,6822,3,T,7,TUR,2333,ECONOMIC ANTHROPOLOGY,"Baber,Willie L;",R,7-8,TUR,2336
ANG,5323,,8745,3,T,9,AND,0134,PEOPLES OF MEX & C AM,"Ruiz,Santiago J;",R,9-10,AND,0134
ANG,5464,,6910,3,T,4,TUR,2350,CULTURE & AGING,"Collings,Peter F;",R,4-5,TUR,2353
ANG,5621,,DEPT,3,F,5-7,TUR,B310,PROSEM CUL/LIN ANTHRO,"Chalfin,Brenda Helene;",,,,
ANG,6110,,9723,3,W,7-9,UST,0104,ARCHAEOLOGICAL THEORY,"Marquardt,William Harrison;",,,,
ANG,6186,,6184,3,W,4-6,UST,0105,ARCH OF THE BODY,"Heckenberger,Michael Joseph;",,,,
ANG,6186,,6318,3,T,10E1,FLI,0109,SEMINAR-ANDEAN ARCH,"Moseley,Michael E;",,,,
ANG,6190,,7714,3,M,3-5,RNK,0210,TEXT ANALYSIS,"Gravlee,Clarence C,IV;",,,,
ANG,6366,,7157,3,T,7,TUR,B310,FAM/GNDR/POP IN CHINA,"Shih,Chuan-Kang;",R,7-8,TUR,B310
ANG,6552,,6495,3,R,3-5,TUR,2318,PRIMATE BEHAVIOR,"Boinski,Sue Helen;",,,,
ANG,6583,,DEPT,3,W,10E1,TUR,2341,ISSUE EVOLUTION ANTHR,"Daegling,David;",,,,
ANG,6905,,6359,1,F,4,TUR,2303,JOURNAL CLUB-MED ANTH,"Gravlee,Clarence C,IV;",,,,
ANG,6905,,DEPT,VAR,TBA,,,,INDIVIDUAL WORK,STAFF;,,,,
ANG,6910,,DEPT,VAR,TBA,,,,SUPERVISED RESEARCH,STAFF;,,,,
ANG,6915,,DEPT,VAR,TBA,,,,RESEARCH PROJECTS,STAFF;,,,,
ANG,6930,,2686,3,T,3-5,WAL,0201D,ANTHROPOL OF TRAVEL,"Kugelmass,Jack M;",,,,
ANG,6930,,6112,3,T,9,MCCA,2186,CULTUR HERITAGE MGMT,"Brandt,Steven Andrew;",R,9-10,MCCA,2186
ANG,6930,,6130,3,M,8-10,TUR,2303,HISTORICAL ECOLOGY,"Oyuela-Caycedo,Augusto;",,,,
ANG,6930,,6307,3,R,6-8,FLO,0100,CIRCUM-CARIBBEAN ARCH,"Oyuela-Caycedo,Augusto;",,,,
ANG,6930,,6410,3,W,10E1,TUR,2303,POSTCOL THGHT ARC/ANT,"Schmidt,Peter R;",,,,
ANG,6930,,6416,3,M,6-8,WEIL,0279,MIGRATION AND DEVELOP,"Kane,Abdoulaye;",,,,
ANG,6930,,6443,3,T,5-7,TUR,2303,SEM IN CEN AM ZOOARCH,"Emery,Katherine Freances;",,,,
ANG,6930,,6503,3,M,9-11,MAT,0151,EVOL OF HUMAN BEHAVIO,"Boinski,Sue Helen;",,,,
ANG,6930,,DEPT,3,T,7-9,TUR,B304,SEM IN FORENSIC ANTHR,"Warren,Michael Wade;",,,,
ANG,6930,,6729,3,T,10,AND,0013,SHAMANS/PRIESTS/PROPH,"Wright,Robin;",R,1011,AND,0013
ANG,6930,,6951,3,T,8-9,TUR,2353,PSYCHOLOGICAL ANTHRO,"Collings,Peter F;",R,9,TUR,2353
ANG,6930,,6953,3,M,8-10,UST,0108,FEMINIST ETHNOGRAPHY,"Babb,Florence E;",,,,
ANG,6930,,7249,3,M,9-11,MAT,0102,ETHNOBIOLOGY,"Stepp,John Richard;",,,,
ANG,6930,,7278,3,W,3-5,TUR,2303,ANTH PROB OF GLOBALIZ,"Stoilkova,Maria Milkova;",,,,
ANG,6930,,8372,3,T,9-11,MAT,0151,WAR AND MEMORY,"Kernaghan,Richard Brownell;",,,,
ANG,6940,,DEPT,VAR,TBA,,,,SUPERVISED TEACHING,STAFF;,,,,
ANG,6945,,DEPT,VAR,TBA,,,,INTERNSHIP IN ANTHRO,STAFF;,,,,
ANG,6971,,DEPT,VAR,TBA,,,,MASTERS RESEARCH,STAFF;,,,,
ANG,7979,,DEPT,VAR,TBA,,,,ADVANCED RESEARCH,STAFF;,,,,
ANG,7980,,DEPT,VAR,TBA,,,,DOCTORAL RESEARCH,STAFF;,,,,
ANT,2000,,3204,3,M,10,TUR,L005,GENERAL ANTHROPOLOGY,"Gilmore,Zachary I;",W,1011,TUR,L005
ANT,2000,,5619,3,M W F,6,TUR,L011,GENERAL ANTHROPOLOGY,"O'Donoughue,Jason M;",,,,
ANT,2000,,6354,3,T,7,TUR,L005,GENERAL ANTHROPOLOGY,"Gonzalez-Tennant,Edward W;",R,7-8,TUR,L005
ANT,2140,,6964,3,T,6-7,TUR,L007,INTRO WORLD ARCHAEOLO,"Brandt,Steven Andrew;",M,6,TUR,B357
ANT,2140,,6968,3,T,6-7,TUR,L007,INTRO WORLD ARCHAEOLO,"Brandt,Steven Andrew;",M,7,TUR,B357
ANT,2140,,6970,3,T,6-7,TUR,L007,INTRO WORLD ARCHAEOLO,"Brandt,Steven Andrew;",W,6,TUR,B357
ANT,2140,,6976,3,T,6-7,TUR,L007,INTRO WORLD ARCHAEOLO,"Brandt,Steven Andrew;",W,7,TUR,B357
ANT,2140,,6979,3,T,6-7,TUR,L007,INTRO WORLD ARCHAEOLO,"Brandt,Steven Andrew;",W,8,TUR,B357
ANT,2140,,6980,3,T,6-7,TUR,L007,INTRO WORLD ARCHAEOLO,"Brandt,Steven Andrew;",W,9,TUR,B357
ANT,2149,,0263,3,M,10E1,TUR,L011,LOST TRIBES/SUNK CONT,"Moseley,Michael E;",,,,
ANT,2301,,0264,3,M W F,3,CAR,0100,HUMAN SEXUALITY & CUL,"Sullivan,Noelle C;",R,9,TUR,2349
ANT,2301,,0265,3,M W F,3,CAR,0100,HUMAN SEXUALITY & CUL,"Sullivan,Noelle C;",W,9,TUR,1101
ANT,2301,,0266,3,M W F,3,CAR,0100,HUMAN SEXUALITY & CUL,"Sullivan,Noelle C;",W,8,TUR,2322
ANT,2301,,0267,3,M W F,3,CAR,0100,HUMAN SEXUALITY & CUL,"Sullivan,Noelle C;",F,7,TUR,2322
ANT,2301,,0268,3,M W F,3,CAR,0100,HUMAN SEXUALITY & CUL,"Sullivan,Noelle C;",T,E1,TUR,B310
ANT,2301,,0269,3,M W F,3,CAR,0100,HUMAN SEXUALITY & CUL,"Sullivan,Noelle C;",R,2,TUR,B310
ANT,2301,,0270,3,M W F,3,CAR,0100,HUMAN SEXUALITY & CUL,"Sullivan,Noelle C;",W,11,TUR,B310
ANT,2301,,0271,3,M W F,3,CAR,0100,HUMAN SEXUALITY & CUL,"Sullivan,Noelle C;",M,7,TUR,B310
ANT,2301,,0272,3,M W F,3,CAR,0100,HUMAN SEXUALITY & CUL,"Sullivan,Noelle C;",R,6,TUR,B310
ANT,2301,,0273,3,M W F,3,CAR,0100,HUMAN SEXUALITY & CUL,"Sullivan,Noelle C;",F,8,TUR,B310
ANT,2301,,0274,3,M W F,3,CAR,0100,HUMAN SEXUALITY & CUL,"Sullivan,Noelle C;",T,3,TUR,B310
ANT,2301,,0276,3,M W F,3,CAR,0100,HUMAN SEXUALITY & CUL,"Sullivan,Noelle C;",R,8,TUR,2333
ANT,2301,,0277,3,M W F,3,CAR,0100,HUMAN SEXUALITY & CUL,"Sullivan,Noelle C;",T,10,TUR,B310
ANT,2301,,0278,3,M W F,3,CAR,0100,HUMAN SEXUALITY & CUL,"Sullivan,Noelle C;",M,10,TUR,B310
ANT,2301,,0281,3,M W F,3,CAR,0100,HUMAN SEXUALITY & CUL,"Sullivan,Noelle C;",R,10,TUR,B310
ANT,2301,,0282,3,M W F,3,CAR,0100,HUMAN SEXUALITY & CUL,"Sullivan,Noelle C;",T,2,TUR,B310
ANT,2301,,0283,3,M W F,3,CAR,0100,HUMAN SEXUALITY & CUL,"Sullivan,Noelle C;",R,3,TUR,B310
ANT,2301,,0284,3,M W F,3,CAR,0100,HUMAN SEXUALITY & CUL,"Sullivan,Noelle C;",T,9,TUR,B310
ANT,2301,,0285,3,M W F,3,CAR,0100,HUMAN SEXUALITY & CUL,"Sullivan,Noelle C;",F,4,TUR,B310
ANT,2301,,0287,3,M W F,3,CAR,0100,HUMAN SEXUALITY & CUL,"Sullivan,Noelle C;",W,7,TUR,B310
ANT,2301,,0288,3,M W F,3,CAR,0100,HUMAN SEXUALITY & CUL,"Sullivan,Noelle C;",T,11,TUR,1315
ANT,2301,,0289,3,M W F,3,CAR,0100,HUMAN SEXUALITY & CUL,"Sullivan,Noelle C;",R,5,TUR,B310
ANT,2301,,0290,3,M W F,3,CAR,0100,HUMAN SEXUALITY & CUL,"Sullivan,Noelle C;",M,9,TUR,B310
ANT,2301,,5734,3,M W F,3,CAR,0100,HUMAN SEXUALITY & CUL,"Sullivan,Noelle C;",M,5,TUR,B310
ANT,2301,,5736,3,M W F,3,CAR,0100,HUMAN SEXUALITY & CUL,"Sullivan,Noelle C;",T,5,TUR,B310
ANT,2301,,5741,3,M W F,3,CAR,0100,HUMAN SEXUALITY & CUL,"Sullivan,Noelle C;",T,6,TUR,2350
ANT,2410,,0292,3,T,3-4,TUR,L005,CULTURAL ANTHROPOLOGY,"Shih,Chuan-Kang;",R,4,TUR,L005
ANT,2410,,6974,3,M W F,8,TUR,L005,CULTURAL ANTHROPOLOGY,"Blanchard,Becky P;",,,,
ANT,3141,,7348,3,T,1011,LIT,0113,DEV OF WORLD CIVILIZ,"Schmidt,Peter R;",R,10,LIT,0113
ANT,3153,,6362,3,T,4,LIT,0101,NO AMERICAN ARCHAEOL,"Sassaman,Kenneth Edward,Jr;",R,4-5,LIT,0101
ANT,3302,,3218,3,T,9-10,TUR,L005,SEX ROLES CROSS-CULTU,"Cervone,Sarah B;",R,10,TUR,L005
ANT,3390,,8826,3,T,8-10,NRNA,G512,VISUAL ANTHROPOLOGY,"Thomas-Houston,Marilyn M;",,,,
ANT,3514C,,0299,4,T,2,LIT,0101,INTRO BIOLOG ANTHRO,"Krigbaum,John;",T,4,TUR,B304
ANT,3514C,,0300,4,T,2,LIT,0101,INTRO BIOLOG ANTHRO,"Krigbaum,John;",T,5,TUR,B304
ANT,3514C,,0301,4,T,2,LIT,0101,INTRO BIOLOG ANTHRO,"Krigbaum,John;",T,6,TUR,B304
ANT,3514C,,0303,4,T,2,LIT,0101,INTRO BIOLOG ANTHRO,"Krigbaum,John;",W,5,TUR,B304
ANT,3514C,,0304,4,T,2,LIT,0101,INTRO BIOLOG ANTHRO,"Krigbaum,John;",W,6,TUR,B304
ANT,3514C,,6990,4,T,2,LIT,0101,INTRO BIOLOG ANTHRO,"Krigbaum,John;",W,7,TUR,B304
ANT,3514C,,7352,4,T,2,LIT,0101,INTRO BIOLOG ANTHRO,"Krigbaum,John;",W,8,TUR,B304
ANT,3514C,,7353,4,T,2,LIT,0101,INTRO BIOLOG ANTHRO,"Krigbaum,John;",W,9,TUR,B304
ANT,3514C,,7354,4,T,2,LIT,0101,INTRO BIOLOG ANTHRO,"Krigbaum,John;",W,10,TUR,B304
ANT,3515,,9745,3,M W F,6,CSE,E121,HUMAN EVOLU ANATOMY,"Daegling,David;",,,,
ANT,3520,,4853,3,M,9-10,WM,0100,SKELETON KEY FORENSIC,"Zambrano,Carlos J;",W,10,WM,0100
ANT,3520,,8005,3,M W F,7,TUR,L005,SKELETON KEY FORENSIC,"Coutts,Karen H;",,,,
ANT,3620,,0318,3,M W F,7,TUR,L011,LANGUAGE & CULTURE,"Hoelle,Jeffrey A;",,,,
ANT,3620,,7767,3,T R,2,CSE,A101,LANGUAGE & CULTURE,"Burns,Allan F;",F,3,MAT,0105
ANT,3620,,7769,3,T R,2,CSE,A101,LANGUAGE & CULTURE,"Burns,Allan F;",F,3,MAT,0108
ANT,3620,,7776,3,T R,2,CSE,A101,LANGUAGE & CULTURE,"Burns,Allan F;",F,4,MAT,0112
ANT,3620,,7778,3,T R,2,CSE,A101,LANGUAGE & CULTURE,"Burns,Allan F;",F,4,MCCB,3108
ANT,3620,,7780,3,T R,2,CSE,A101,LANGUAGE & CULTURE,"Burns,Allan F;",F,6,MAT,0119
ANT,3620,,8684,3,T R,2,CSE,A101,LANGUAGE & CULTURE,"Burns,Allan F;",F,5,NRN,0184
ANT,3860,,9265,3,T,4,WEIL,0412,WRITING IN ANTHRO,"Lauriault,Robert Nairne;",R,4-5,WEIL,0412
ANT,3930,,6462,3,T,5-6,TUR,1315,MIGRATION IN THE EU,"Stoilkova,Maria Milkova;",R,6,TUR,1315
ANT,3930,,7010,3,T,10,AND,0013,SHAMANS/PRIESTS/PROPH,"Wright,Robin;",R,1011,AND,0013
ANT,3930,,7114,3,M W F,3,TUR,2334,ARC AFRICAN-AMER LIFE,"Davidson,James M;",,,,
ANT,3930,,7123,3,T,2-3,MAT,0010,MYTH AND RITUAL,"Wright,Robin;",R,3,MAT,0010
ANT,3930,,7603,3,M W F,6,LIT,0101,RACE AND RACISM,"Catey,Andrew Scott;",,,,
ANT,3930,,8722,3,T,5-6,TUR,L005,ANT OF RELIGION-LATAM,"Ruiz,Santiago J;",R,6,TUR,L005
ANT,4114,,1299,3,M W,6,TUR,2333,PRIN OF ARCHEOLOGY,"Davidson,James M;",F,4,TUR,B357
ANT,4114,,1303,3,M W,6,TUR,2333,PRIN OF ARCHEOLOGY,"Davidson,James M;",F,5,TUR,B357
ANT,4114,,8931,3,M W,6,TUR,2333,PRIN OF ARCHEOLOGY,"Davidson,James M;",F,6,TUR,B357
ANT,4266,,6844,3,T,7,TUR,2333,ECONOMIC ANTHROPOLOGY,"Baber,Willie L;",R,7-8,TUR,2336
ANT,4273,,8371,3,T,6,MCCB,3108,ANTHROPOLOGY OF LAW,"Kernaghan,Richard Brownell;",R,6-7,MCCB,3108
ANT,4323,,8725,3,T,9,AND,0134,PEOPLES OF MEX & C AM,"Ruiz,Santiago J;",R,9-10,AND,0134
ANT,4354,,7797,3,T,2-3,TUR,1315,ANTHRO OF MOD AFRICA,"Kane,Abdoulaye;",R,3,TUR,2322
ANT,4366,,7166,3,T,7,TUR,B310,FAM GENDER POP CHINA,"Shih,Chuan-Kang;",R,7-8,TUR,B310
ANT,4462,,DEPT,3,T,10,TUR,2319,CULTURE AND MEDICINE,STAFF;,R,1011,TUR,2319
ANT,4525,,0798,3,M W F,4,TUR,1208J,HUMAN OSTEOLOGY,"Skorpinski,Katherine E;",,,,
ANT,4525,,8944,3,M W F,3,TUR,1208J,HUMAN OSTEOLOGY,"Thornton,Erin Edith;",,,,
ANT,4552,,8009,3,R,3-5,TUR,2318,PRIMATE BEHAVIOR,"Boinski,Sue Helen;",,,,
ANT,4905,,DEPT,VAR,TBA,,,,INDIVIDUAL WORK,STAFF;,,,,
